SEXO,NIVEL EDUCATIVO,ESTADO CIVIL,OCUPACIÓN,REGIMEN SEGURIDAD SOCIAL,INGRESOS MENSUALES,GRUPO POBLACIONAL,ÉTNICO,CICLO DE VIDA,CAMPESINO,DISCAPACIDAD,LOCALIDAD,CABILDO,BARRIO/CORREGIMIENTO,SECTOR,FECHA DE RESOLUCIÓN,ENTIDAD DISTRITAL QUE ASIGNA EL SUBSIDIO,TIPO DE MEJORAMIENTO,VALOR DEL SUBSIDIO
Mujer,Básica primaria (1.o - 5.o),Unión libre,Ama de Casa/Cuidador,Subsidiado (EPS-S),Menor a 1 SMMLV,Ninguno,"Negro(a), mulato(a), afrodescendiente, afrocolombiano(a)",ADULTEZ (29-59),No,Ninguna,Localidad 2 - Virgen y Turistica,NO REPORTADO,PUNTA CANOA,RURAL,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   19,929,000.00"
Mujer,Básica primaria (1.o - 5.o),Unión libre,Ama de Casa/Cuidador,Subsidiado (EPS-S),Menor a 1 SMMLV,Ninguno,"Negro(a), mulato(a), afrodescendiente, afrocolombiano(a)",ADULTEZ (29-59),No,Ninguna,Localidad 2 - Virgen y Turistica,NO REPORTADO,PUNTA CANOA,RURAL,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   19,929,000.00"
Mujer,Básica primaria (1.o - 5.o),Unión libre,Ama de Casa/Cuidador,Subsidiado (EPS-S),Entre 1 y 2 SMMLV,Pobreza Extrema,"Negro(a), mulato(a), afrodescendiente, afrocolombiano(a)",ADULTO MAYOR (60 o mas),Si,Ninguna,Localidad 2 - Virgen y Turistica,NO REPORTADO,PUNTA CANOA,RURAL,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   19,929,000.00"
Mujer,Ninguno,Viudo(a),Ama de Casa/Cuidador,Subsidiado (EPS-S),Entre 1 y 2 SMMLV,Pobreza Extrema,"Negro(a), mulato(a), afrodescendiente, afrocolombiano(a)",ADULTO MAYOR (60 o mas),Si,Ninguna,Localidad 2 - Virgen y Turistica,NO REPORTADO,PUNTA CANOA,RURAL,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   19,929,000.00"
Hombre,Técnico o tecnológico (1 - 4),Unión libre,Trabajador Independiente,Subsidiado (EPS-S),Menor a 1 SMMLV,Ninguno,"Negro(a), mulato(a), afrodescendiente, afrocolombiano(a)",ADULTEZ (29-59),Si,Ninguna,Localidad 2 - Virgen y Turistica,NO REPORTADO,PUNTA CANOA,RURAL,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   19,929,000.00"
Hombre,Básica secundaria (6.o - 9.o),Soltero(a),Ama de Casa/Cuidador,Subsidiado (EPS-S),Menor a 1 SMMLV,Pobreza Extrema,"Negro(a), mulato(a), afrodescendiente, afrocolombiano(a)",ADULTO MAYOR (60 o mas),Si,Visual,Localidad 2 - Virgen y Turistica,NO REPORTADO,PUNTA CANOA,RURAL,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   19,929,000.00"
Mujer,Básica secundaria (6.o - 9.o),Casado(a),Ama de Casa/Cuidador,Subsidiado (EPS-S),Menor a 1 SMMLV,Ninguno,"Negro(a), mulato(a), afrodescendiente, afrocolombiano(a)",ADULTEZ (29-59),Si,Ninguna,Localidad 2 - Virgen y Turistica,NO REPORTADO,PUNTA CANOA,RURAL,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   19,929,000.00"
Hombre,Ninguno,Soltero(a),Sin actividad,Subsidiado (EPS-S),No tiene,Pobreza Extrema,"Negro(a), mulato(a), afrodescendiente, afrocolombiano(a)",ADULTO MAYOR (60 o mas),No,Ninguna,Localidad 2 - Virgen y Turistica,NO REPORTADO,PUNTA CANOA,RURAL,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   19,929,000.00"
Hombre,Media (10.o - 13.o),Unión libre,Empleado,Contributivo (EPS),Entre 1 y 2 SMMLV,Ninguno,Ninguno,ADULTEZ (29-59),No,Ninguna,Localidad 2 - Virgen y Turistica,NO REPORTADO,PUNTA CANOA,RURAL,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   19,929,000.00"
Hombre,Media (10.o - 13.o),Unión libre,Empleado,Contributivo (EPS),Entre 1 y 2 SMMLV,Ninguno,"Negro(a), mulato(a), afrodescendiente, afrocolombiano(a)",ADULTEZ (29-59),Si,Motora,Localidad 2 - Virgen y Turistica,NO REPORTADO,PUNTA CANOA,RURAL,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   19,929,000.00"
Mujer,Media (10.o - 13.o),Soltero(a),Empleado,Contributivo (EPS),No tiene,Pobreza Extrema,"Negro(a), mulato(a), afrodescendiente, afrocolombiano(a)",ADULTEZ (29-59),Si,Ninguna,Localidad 2 - Virgen y Turistica,NO REPORTADO,PUNTA CANOA,RURAL,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   19,929,000.00"
Mujer,Media (10.o - 13.o),Soltero(a),Trabajador Independiente,Subsidiado (EPS-S),Menor a 1 SMMLV,Pobreza Extrema,"Negro(a), mulato(a), afrodescendiente, afrocolombiano(a)",ADULTEZ (29-59),No,Ninguna,Localidad 2 - Virgen y Turistica,NO REPORTADO,PUNTA CANOA,RURAL,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   19,929,000.00"
Hombre,Básica primaria (1.o - 5.o),Soltero(a),Ama de Casa/Cuidador,Subsidiado (EPS-S),Menor a 1 SMMLV,Ninguno,"Negro(a), mulato(a), afrodescendiente, afrocolombiano(a)",ADULTO MAYOR (60 o mas),No,Ninguna,Localidad 1 - Historica y del Caribe Norte,NO REPORTADO,SAN FRANCISCO,URBANO,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   17,082,000.00"
Mujer,Básica secundaria (6.o - 9.o),Unión libre,Ama de Casa/Cuidador,Subsidiado (EPS-S),Menor a 1 SMMLV,Ninguno,"Negro(a), mulato(a), afrodescendiente, afrocolombiano(a)",ADULTEZ (29-59),No,Ninguna,Localidad 1 - Historica y del Caribe Norte,NO REPORTADO,SAN FRANCISCO,URBANO,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   17,082,000.00"
Mujer,Básica secundaria (6.o - 9.o),Unión libre,Ama de Casa/Cuidador,Subsidiado (EPS-S),Menor a 1 SMMLV,Ninguno,Ninguno,ADULTEZ (29-59),No,Ninguna,Localidad 1 - Historica y del Caribe Norte,NO REPORTADO,SAN FRANCISCO,URBANO,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   17,082,000.00"
Mujer,Básica primaria (1.o - 5.o),Viudo(a),Ama de Casa/Cuidador,Subsidiado (EPS-S),No tiene,Ninguno,Ninguno,JUVENTUD (18-28),No,Ninguna,Localidad 1 - Historica y del Caribe Norte,NO REPORTADO,SAN FRANCISCO,URBANO,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   17,082,000.00"
Mujer,NO REPORTADO,NO REPORTADO,NO REPORTADO,NO REPORTADO,NO REPORTADO,Víctima Conflicto Armado por Desplazamiento Forzado,NO REPORTADO,ADULTO MAYOR (60 o mas),No,Ninguna,NO REPORTADO,NO REPORTADO,SAN FRANCISCO,URBANO,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   17,082,000.00"
Mujer,Básica primaria (1.o - 5.o),Soltero(a),Ama de Casa/Cuidador,Subsidiado (EPS-S),Menor a 1 SMMLV,Pobreza Extrema,"Negro(a), mulato(a), afrodescendiente, afrocolombiano(a)",ADULTO MAYOR (60 o mas),No,Ninguna,Localidad 1 - Historica y del Caribe Norte,NO REPORTADO,SAN FRANCISCO,URBANO,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   17,082,000.00"
Hombre,Básica primaria (1.o - 5.o),Unión libre,Trabajador Independiente,Subsidiado (EPS-S),Entre 1 y 2 SMMLV,Pobreza Extrema,Mestizo,ADULTEZ (29-59),Si,Ninguna,Localidad 2 - Virgen y Turistica,NO REPORTADO,SAN FRANCISCO,URBANO,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   17,082,000.00"
Hombre,Técnico o tecnológico (1 - 4),Unión libre,Empleado,Contributivo (EPS),Entre 1 y 2 SMMLV,Pobreza Extrema,"Negro(a), mulato(a), afrodescendiente, afrocolombiano(a)",ADULTEZ (29-59),No,Ninguna,Localidad 2 - Virgen y Turistica,NO REPORTADO,SAN FRANCISCO,URBANO,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   17,082,000.00"
Mujer,Básica secundaria (6.o - 9.o),Soltero(a),Trabajador Independiente,Subsidiado (EPS-S),Menor a 1 SMMLV,Pobreza Extrema,Ninguno,ADULTEZ (29-59),No,Ninguna,Localidad 1 - Historica y del Caribe Norte,NO REPORTADO,SAN FRANCISCO,URBANO,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   17,082,000.00"
Mujer,Básica primaria (1.o - 5.o),Soltero(a),Trabajador Independiente,Subsidiado (EPS-S),Menor a 1 SMMLV,Pobreza Extrema,Ninguno,ADULTEZ (29-59),No,Ninguna,Localidad 1 - Historica y del Caribe Norte,NO REPORTADO,SAN FRANCISCO,URBANO,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   17,082,000.00"
Mujer,Básica secundaria (6.o - 9.o),Soltero(a),Trabajador Independiente,Subsidiado (EPS-S),Menor a 1 SMMLV,Ninguno,Palenquero(a) de San Basilio,ADULTEZ (29-59),No,Ninguna,Localidad 1 - Historica y del Caribe Norte,NO REPORTADO,SAN FRANCISCO,URBANO,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   17,082,000.00"
Hombre,Básica secundaria (6.o - 9.o),Separado(a) o divorciado(a),Trabajador Independiente,Subsidiado (EPS-S),Menor a 1 SMMLV,Ninguno,Ninguno,ADULTO MAYOR (60 o mas),No,Ninguna,Localidad 1 - Historica y del Caribe Norte,NO REPORTADO,SAN FRANCISCO,URBANO,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   17,082,000.00"
Mujer,Básica primaria (1.o - 5.o),Soltero(a),Trabajador Independiente,Subsidiado (EPS-S),Entre 1 y 2 SMMLV,Pobreza Extrema,"Negro(a), mulato(a), afrodescendiente, afrocolombiano(a)",ADULTO MAYOR (60 o mas),Si,Ninguna,Localidad 2 - Virgen y Turistica,NO REPORTADO,SAN FRANCISCO,URBANO,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   17,082,000.00"
Mujer,Básica primaria (1.o - 5.o),Soltero(a),Trabajador Independiente,Subsidiado (EPS-S),Entre 1 y 2 SMMLV,Pobreza Extrema,Ninguno,ADULTEZ (29-59),No,Ninguna,Localidad 2 - Virgen y Turistica,NO REPORTADO,SAN FRANCISCO,URBANO,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   17,082,000.00"
Hombre,Media (10.o - 13.o),Soltero(a),Trabajador Independiente,Subsidiado (EPS-S),Menor a 1 SMMLV,Pobreza Extrema,"Negro(a), mulato(a), afrodescendiente, afrocolombiano(a)",ADULTEZ (29-59),No,Ninguna,Localidad 1 - Historica y del Caribe Norte,NO REPORTADO,SAN FRANCISCO,URBANO,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   17,082,000.00"
Mujer,Básica secundaria (6.o - 9.o),Soltero(a),Ama de Casa/Cuidador,Subsidiado (EPS-S),No tiene,Pobreza Extrema,"Negro(a), mulato(a), afrodescendiente, afrocolombiano(a)",ADULTO MAYOR (60 o mas),No,Ninguna,Localidad 1 - Historica y del Caribe Norte,NO REPORTADO,SAN FRANCISCO,URBANO,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   17,082,000.00"
Mujer,Básica primaria (1.o - 5.o),Soltero(a),Incapacitado permanentemente para trabajar,Subsidiado (EPS-S),Menor a 1 SMMLV,Pobreza Extrema,"Negro(a), mulato(a), afrodescendiente, afrocolombiano(a)",ADULTO MAYOR (60 o mas),No,Múltiple,Localidad 1 - Historica y del Caribe Norte,NO REPORTADO,SAN FRANCISCO,URBANO,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   17,082,000.00"
Mujer,Básica primaria (1.o - 5.o),Unión libre,Ama de Casa/Cuidador,Subsidiado (EPS-S),Menor a 1 SMMLV,Víctima Conflicto Armado por Desplazamiento Forzado,Palenquero(a) de San Basilio,ADULTO MAYOR (60 o mas),No,Motora,Localidad 1 - Historica y del Caribe Norte,NO REPORTADO,SAN FRANCISCO,URBANO,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   17,082,000.00"
Mujer,Básica primaria (1.o - 5.o),Soltero(a),Ama de Casa/Cuidador,Subsidiado (EPS-S),Menor a 1 SMMLV,Pobreza Extrema,Ninguno,ADULTEZ (29-59),No,Motora,Localidad 1 - Historica y del Caribe Norte,NO REPORTADO,SAN FRANCISCO,URBANO,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   17,082,000.00"
Hombre,Básica secundaria (6.o - 9.o),Separado(a) o divorciado(a),Incapacitado permanentemente para trabajar,Subsidiado (EPS-S),Entre 1 y 2 SMMLV,Ninguno,Ninguno,ADULTO MAYOR (60 o mas),No,Múltiple,Localidad 1 - Historica y del Caribe Norte,NO REPORTADO,SAN FRANCISCO,URBANO,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   17,082,000.00"
Hombre,Básica primaria (1.o - 5.o),Unión libre,Jubilado o pensionado,Subsidiado (EPS-S),Menor a 1 SMMLV,Ninguno,Ninguno,ADULTO MAYOR (60 o mas),No,Visual,Localidad 1 - Historica y del Caribe Norte,NO REPORTADO,SAN FRANCISCO,URBANO,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   17,082,000.00"
Hombre,Media (10.o - 13.o),Unión libre,Empleado,Contributivo (EPS),Entre 1 y 2 SMMLV,Ninguno,"Negro(a), mulato(a), afrodescendiente, afrocolombiano(a)",ADULTEZ (29-59),No,Visual,Localidad 1 - Historica y del Caribe Norte,NO REPORTADO,SAN FRANCISCO,URBANO,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   17,082,000.00"
Mujer,Media (10.o - 13.o),Unión libre,Ama de Casa/Cuidador,Subsidiado (EPS-S),Menor a 1 SMMLV,Pobreza Extrema,Ninguno,ADULTEZ (29-59),No,Ninguna,Localidad 1 - Historica y del Caribe Norte,NO REPORTADO,SAN FRANCISCO,URBANO,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   17,082,000.00"
Mujer,Ninguno,Soltero(a),Sin actividad,Subsidiado (EPS-S),No tiene,Pobreza Extrema,"Negro(a), mulato(a), afrodescendiente, afrocolombiano(a)",ADULTO MAYOR (60 o mas),No,Mental,Localidad 1 - Historica y del Caribe Norte,NO REPORTADO,SAN FRANCISCO,URBANO,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   17,082,000.00"
Mujer,Ninguno,Viudo(a),Ama de Casa/Cuidador,Subsidiado (EPS-S),Menor a 1 SMMLV,Ninguno,Indígena,ADULTO MAYOR (60 o mas),No,Ninguna,Localidad 1 - Historica y del Caribe Norte,NO REPORTADO,SAN FRANCISCO,URBANO,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   17,082,000.00"
Mujer,Básica primaria (1.o - 5.o),Unión libre,Ama de Casa/Cuidador,Subsidiado (EPS-S),Menor a 1 SMMLV,Pobreza Extrema,"Negro(a), mulato(a), afrodescendiente, afrocolombiano(a)",ADULTO MAYOR (60 o mas),No,Ninguna,Localidad 1 - Historica y del Caribe Norte,NO REPORTADO,SAN FRANCISCO,URBANO,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   17,082,000.00"
Mujer,Básica secundaria (6.o - 9.o),Unión libre,Ama de Casa/Cuidador,Subsidiado (EPS-S),Menor a 1 SMMLV,Pobreza Extrema,Palenquero(a) de San Basilio,ADULTEZ (29-59),No,Ninguna,Localidad 1 - Historica y del Caribe Norte,NO REPORTADO,SAN FRANCISCO,URBANO,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   17,082,000.00"
Mujer,Básica primaria (1.o - 5.o),Casado(a),Ama de Casa/Cuidador,Subsidiado (EPS-S),Menor a 1 SMMLV,Pobreza Extrema,Ninguno,ADULTO MAYOR (60 o mas),No,Ninguna,Localidad 1 - Historica y del Caribe Norte,NO REPORTADO,SAN FRANCISCO,URBANO,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   17,082,000.00"
Mujer,Básica primaria (1.o - 5.o),Viudo(a),Ama de Casa/Cuidador,Subsidiado (EPS-S),Entre 1 y 2 SMMLV,Pobreza Extrema,Mestizo,ADULTO MAYOR (60 o mas),No,Ninguna,Localidad 2 - Virgen y Turistica,NO REPORTADO,SAN FRANCISCO,URBANO,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   17,082,000.00"
Mujer,Básica primaria (1.o - 5.o),Soltero(a),Ama de Casa/Cuidador,Subsidiado (EPS-S),Menor a 1 SMMLV,Ninguno,"Negro(a), mulato(a), afrodescendiente, afrocolombiano(a)",ADULTO MAYOR (60 o mas),No,Ninguna,Localidad 1 - Historica y del Caribe Norte,NO REPORTADO,SAN FRANCISCO,URBANO,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   17,082,000.00"
Hombre,Básica primaria (1.o - 5.o),Unión libre,Trabajador Independiente,Subsidiado (EPS-S),Entre 1 y 2 SMMLV,Ninguno,Ninguno,ADULTO MAYOR (60 o mas),No,Ninguna,Localidad 1 - Historica y del Caribe Norte,NO REPORTADO,SAN FRANCISCO,URBANO,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   17,082,000.00"
Hombre,Básica primaria (1.o - 5.o),Casado(a),Trabajador Independiente,Ninguna,Menor a 1 SMMLV,Ninguno,Ninguno,ADULTO MAYOR (60 o mas),No,Ninguna,Localidad 1 - Historica y del Caribe Norte,NO REPORTADO,SAN FRANCISCO,URBANO,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   17,082,000.00"
Mujer,Ninguno,Viudo(a),Ama de Casa/Cuidador,Subsidiado (EPS-S),Menor a 1 SMMLV,Ninguno,Ninguno,ADULTO MAYOR (60 o mas),No,Ninguna,Localidad 1 - Historica y del Caribe Norte,NO REPORTADO,SAN FRANCISCO,URBANO,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   17,082,000.00"
Mujer,Básica secundaria (6.o - 9.o),Unión libre,Jubilado o pensionado,Subsidiado (EPS-S),Entre 1 y 2 SMMLV,Ninguno,Ninguno,ADULTO MAYOR (60 o mas),No,Ninguna,Localidad 1 - Historica y del Caribe Norte,NO REPORTADO,SAN FRANCISCO,URBANO,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   17,082,000.00"
Hombre,Media (10.o - 13.o),Unión libre,Trabajador Independiente,Subsidiado (EPS-S),Entre 1 y 2 SMMLV,Pobreza Extrema,"Negro(a), mulato(a), afrodescendiente, afrocolombiano(a)",ADULTEZ (29-59),Si,Ninguna,Localidad 2 - Virgen y Turistica,NO REPORTADO,SAN FRANCISCO,URBANO,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   17,082,000.00"
Hombre,Básica primaria (1.o - 5.o),Unión libre,Trabajador Independiente,Contributivo (EPS),Menor a 1 SMMLV,Ninguno,"Negro(a), mulato(a), afrodescendiente, afrocolombiano(a)",ADULTO MAYOR (60 o mas),No,Ninguna,Localidad 1 - Historica y del Caribe Norte,NO REPORTADO,SAN FRANCISCO,URBANO,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   17,082,000.00"
Mujer,Básica primaria (1.o - 5.o),Separado(a) o divorciado(a),Ama de Casa/Cuidador,Subsidiado (EPS-S),Menor a 1 SMMLV,Ninguno,"Negro(a), mulato(a), afrodescendiente, afrocolombiano(a)",ADULTO MAYOR (60 o mas),No,Ninguna,Localidad 1 - Historica y del Caribe Norte,NO REPORTADO,SAN FRANCISCO,URBANO,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   17,082,000.00"
Hombre,Básica secundaria (6.o - 9.o),Unión libre,Empleado,Contributivo (EPS),Menor a 1 SMMLV,Ninguno,"Negro(a), mulato(a), afrodescendiente, afrocolombiano(a)",ADULTEZ (29-59),No,Ninguna,Localidad 1 - Historica y del Caribe Norte,NO REPORTADO,SAN FRANCISCO,URBANO,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   17,082,000.00"
Mujer,Básica primaria (1.o - 5.o),Viudo(a),Ama de Casa/Cuidador,Subsidiado (EPS-S),Menor a 1 SMMLV,Ninguno,"Negro(a), mulato(a), afrodescendiente, afrocolombiano(a)",ADULTO MAYOR (60 o mas),No,Ninguna,Localidad 1 - Historica y del Caribe Norte,NO REPORTADO,SAN FRANCISCO,URBANO,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   17,082,000.00"
Mujer,Ninguno,Viudo(a),Incapacitado permanentemente para trabajar,Subsidiado (EPS-S),Menor a 1 SMMLV,Ninguno,"Negro(a), mulato(a), afrodescendiente, afrocolombiano(a)",ADULTO MAYOR (60 o mas),No,Ninguna,Localidad 1 - Historica y del Caribe Norte,NO REPORTADO,SAN FRANCISCO,URBANO,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   17,082,000.00"
Hombre,Ninguno,Soltero(a),Trabajador Independiente,Subsidiado (EPS-S),Menor a 1 SMMLV,Ninguno,Ninguno,ADULTO MAYOR (60 o mas),No,Ninguna,Localidad 1 - Historica y del Caribe Norte,NO REPORTADO,SAN FRANCISCO,URBANO,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   17,082,000.00"
Mujer,Básica secundaria (6.o - 9.o),Casado(a),Desempleado,Subsidiado (EPS-S),No tiene,Pobreza Extrema,Ninguno,ADULTO MAYOR (60 o mas),No,Ninguna,Localidad 1 - Historica y del Caribe Norte,NO REPORTADO,SAN FRANCISCO,URBANO,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   17,082,000.00"
Mujer,Básica secundaria (6.o - 9.o),Soltero(a),Ama de Casa/Cuidador,Subsidiado (EPS-S),Menor a 1 SMMLV,Pobreza Extrema,"Negro(a), mulato(a), afrodescendiente, afrocolombiano(a)",ADULTEZ (29-59),No,Ninguna,Localidad 1 - Historica y del Caribe Norte,NO REPORTADO,SAN FRANCISCO,URBANO,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   17,082,000.00"
Mujer,Básica secundaria (6.o - 9.o),Casado(a),Trabajador Independiente,Subsidiado (EPS-S),Menor a 1 SMMLV,Ninguno,Ninguno,ADULTO MAYOR (60 o mas),No,Ninguna,Localidad 1 - Historica y del Caribe Norte,NO REPORTADO,SAN FRANCISCO,URBANO,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   17,082,000.00"
Hombre,Básica secundaria (6.o - 9.o),Unión libre,Trabajador Independiente,Subsidiado (EPS-S),Menor a 1 SMMLV,Ninguno,Ninguno,ADULTO MAYOR (60 o mas),No,Ninguna,Localidad 1 - Historica y del Caribe Norte,NO REPORTADO,SAN FRANCISCO,URBANO,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   17,082,000.00"
Mujer,Básica secundaria (6.o - 9.o),Soltero(a),Trabajador Independiente,Subsidiado (EPS-S),Menor a 1 SMMLV,Pobreza Extrema,Ninguno,ADULTEZ (29-59),No,Ninguna,Localidad 1 - Historica y del Caribe Norte,NO REPORTADO,SAN FRANCISCO,URBANO,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   17,082,000.00"
Hombre,Básica primaria (1.o - 5.o),Separado(a) o divorciado(a),Trabajador Independiente,Subsidiado (EPS-S),Menor a 1 SMMLV,Ninguno,Ninguno,ADULTO MAYOR (60 o mas),Si,Ninguna,Localidad 1 - Historica y del Caribe Norte,NO REPORTADO,SAN FRANCISCO,URBANO,06/03/2025 12:00:00 AM,CORVIVIENDA,SANEAMIENTO BÁSICO Y CONDICIONES DE HABITABILIDAD,"$   17,082,000.00"
